"establecimiento_id","establecimiento_nombre","localidad_id","localidad_nombre","provincia_id","provincia_nombre","departamento_id","departamento_nombre","cod_loc","cod_ent ","origen_financiamiento","tipologia_id","tipologia_nombre","tipologia","cp","domicilio","sitio_web"
70180702339875,"AVENIDA",18070020000,"GOYA",18,"CORRIENTES",70,"GOYA",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3450,"TUCUMAN 1102",
70180632339876,"ALFA",18063010000,"ITA IBATE",18,"CORRIENTES",63,"GENERAL PAZ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3480,"SAN MARTIN 1109",
70181262339877,"SANTA CLARA",18126010000,"SALADAS",18,"CORRIENTES",126,"SALADAS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3420,"ALVEAR 1143",
70180982339878,"VICTORIA",18098010000,"MBURUCUYA",18,"CORRIENTES",98,"MBURUCUYÁ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3427,"BERON DE ASTRADA 115",
70181052339879,"SANTA LUCIA",18105030000,"MERCEDES",18,"CORRIENTES",105,"MERCEDES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3470,"alvear 395",
70181192339880,"ARPINO II",18119030000,"PASO DE LOS LIBRES",18,"CORRIENTES",119,"PASO DE LOS LIBRES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3230,"COLON 1201",
70180072339881,"NUEVA CENTRO",18007010000,"BELLA VISTA",18,"CORRIENTES",7,"BELLA VISTA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"CORRIENTES 1026",
70180072339882,"CATEDRAL I SCS",18007010000,"BELLA VISTA",18,"CORRIENTES",7,"BELLA VISTA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3432,"CORRIENTES 1151",
70180212339883,"DEL MERCOSUR",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"25 DE MAYO 1063",
70180212339884,"FARMACIA GUEMES SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"MEDRANO 1613",
70180842339885,"ITUZAINGO II S.R.L.",18084020000,"ITUZAINGO",18,"CORRIENTES",84,"ITUZAINGÓ",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3302,"LIBERTADOR 1716",
70180212339887,"SAGRADA FAMILIA",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"BELGRANO 1745",
70180212339888,"farmacia ideal s.c.s",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"irigoyen 1701",
70180212339889,"DON BOSCO",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"MENDOZA 2170",
70180212339890,"FARMA SHOP SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"ESPAÑA 1495",
70180212339891,"DEL HOSPITAL SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"ARTIGAS 1496",
70180212339892,"EL NAZARENO",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"25 DE MAYO 1497",
70180212339893,"FARMACIA MAGISTRAL S.C.S",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"SAN MARTIN 1498",
70180212339894,"CATEDRAL",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"JUNIN 1498",
70180212339895,"FARMACIA DE LA ESQUINA S.C.S",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"cordoba  1501",
70180982339978,"ANTONIO",18098010000,"MBURUCUYA",18,"CORRIENTES",98,"MBURUCUYÁ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3427,"SAN MARTIN 770",
70181262339979,"SAN JOSE",18126010000,"SALADAS",18,"CORRIENTES",126,"SALADAS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3420,"B. MITRE 800",
70180212339980,"SANTA CATALINA S.C.S",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"JUNIN 803",
70180912339981,"SANTA ANA",18091040000,"SANTA LUCIA",18,"CORRIENTES",91,"LAVALLE",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3440,"PLACIDO MARTINEZ 820",
70181682339982,"HI",18168040000,"SANTO TOME",18,"CORRIENTES",168,"SANTO TOMÉ",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3340,"HIPOLITO YRIGOYEN 783",
70181262339983,"LA PLAZA",18126010000,"SALADAS",18,"CORRIENTES",126,"SALADAS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3420,"25 DE MAYO 790",
70180352339984,"ARGENTINA",18035020000,"CURUZU CUATIA",18,"CORRIENTES",35,"CURUZÚ CUATIÁ",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3460,"Beron de astrada 795",
70180212339985,"LA TRADICION S.C.S.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"LA RIOJA 798",
70181402339986,"MARCO NAVARRO",18140010000,"SAN LUIS DEL PALMAR",18,"CORRIENTES",140,"SAN LUIS DEL PALMAR",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3403,"25 DE MAYO 542",
70181682339987,"VIRASOREÑA",18168030000,"GOBERNADOR IGR.VALENTIN VIRASORO",18,"CORRIENTES",168,"SANTO TOMÉ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3342,"MOCITO ACUÑA Y A NAVAJAS 1",
70181052339988,"Farmacia San Martin SCS",18105030000,"MERCEDES",18,"CORRIENTES",105,"MERCEDES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3470,"Juan Pujol 1199",
70181052339990,"FARMA SHOP",18105030000,"MERCEDES",18,"CORRIENTES",105,"MERCEDES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3470,"ESPAÑA 920",
70181122339991,"LOS AMIGOS",18112050000,"MONTE CASEROS",18,"CORRIENTES",112,"MONTE CASEROS",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3220,"ALVEAR 1",
70180212339993,"MITRE I SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"J. R. FERNANDEZ 97",
70180352339994,"DEL PUEBLO",18035020000,"CURUZU CUATIA",18,"CORRIENTES",35,"CURUZÚ CUATIÁ",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3460,"BERON DE ASTRADA 979",
70181472339995,"MARTIN II",18147030000,"LA CRUZ",18,"CORRIENTES",147,"SAN MARTÍN",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3346,"UNION 985",
70181682339996,"VITA-FARM S.C.S",18168040000,"SANTO TOME",18,"CORRIENTES",168,"SANTO TOMÉ",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3340,"brasil 893",
70181192339997,"AVANCINI",18119030000,"PASO DE LOS LIBRES",18,"CORRIENTES",119,"PASO DE LOS LIBRES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3230,"COLON 898",
70181192339998,"ESTRELLA",18119030000,"PASO DE LOS LIBRES",18,"CORRIENTES",119,"PASO DE LOS LIBRES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3230,"LOS CIENTO OCHO 899",
70180212339999,"AMERICANA",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"SALTA 901",
70180352340000,"FARMALAP",18035020000,"CURUZU CUATIA",18,"CORRIENTES",35,"CURUZÚ CUATIÁ",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3460,"PODESTA 909",
70181682340001,"NATURA",18168040000,"SANTO TOME",18,"CORRIENTES",168,"SANTO TOMÉ",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3340,"URUGUAY 928",
70180912340002,"Mongiat Eliana Danisa",18091040000,"SANTA LUCIA",18,"CORRIENTES",91,"LAVALLE",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3440,"San martin 947",
70180072340003,"SANTA CLARA",18007010000,"BELLA VISTA",18,"CORRIENTES",7,"BELLA VISTA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3432,"SALTA 1028",
70180212340004,"DEL SHOPPING SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"JUNIN 999",
70020012318324,"BIO HELPER",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1015,"URUGUAY 984",
70620422370675,"SALK",62042390000,"CINCO SALTOS",62,"RÍO NEGRO",42,"GENERAL ROCA",390,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8303,"BLUNETTI Nº 407",
70221192327014,"SANTA RITA",22119010000,"PRESIDENCIA DE LA PLAZA",22,"CHACO",119,"PRESIDENCIA DE LA PLAZA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3536,"SAN MARTIN 345",
70180212340067,"FARMACIA MARIA DEL ROSARIO S.C.S.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"tacuari  1660",
70180212340068,"FARMACIA DEL LITORAL II",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"AV MAIPU  3614",
70180212340069,"FARMACIA DEL PARANÁ S.C.S.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Hipolito Yrigoyen 1774",
70180212340070,"FARMACIA MERRIL",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3300,"CUBA 4980",
70180562340071,"SUSSINI LUCIA GUILLERMINA",18056010000,"ALVEAR",18,"CORRIENTES",56,"GENERAL ALVEAR",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3344,"SAN MARTIN  499",
70180212340072,"GARCIA NORBERTO DANIEL",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Resoagli S/N",
70180422340073,"POSSE JULIETA",18042020000,"EMPEDRADO",18,"CORRIENTES",42,"EMPEDRADO",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3418,"ALVEAR 367",
70181682340074,"SUSSINI MIRTHA GRACIELA",18168030000,"GOBERNADOR IGR.VALENTIN VIRASORO",18,"CORRIENTES",168,"SANTO TOMÉ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3342,"Avda.Lavalle  772",
70180632340075,"FAVA ANGELICA AURORA",18063030000,"NUESTRA SEÑORA DEL ROSARIO DE CAA CATI",18,"CORRIENTES",63,"GENERAL PAZ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3407,"Alberdi 200",
70181682340076,"ROMERO ROMINA SOLEDAD",18168030000,"GOBERNADOR IGR.VALENTIN VIRASORO",18,"CORRIENTES",168,"SANTO TOMÉ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3342,"Amado Bonpland 533",
70180212340077,"MUTUAL DEL PERSONAL DE AGUA Y ENERGIA ELECTRICA CORRIENTES",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"San Lorenzo 564",
70181682340078,"FARMACIA COLON S.C.S.",18168040000,"SANTO TOME",18,"CORRIENTES",168,"SANTO TOMÉ",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3340,"Lazaro B. Toranzos  337",
70180562340079,"ALVEAR",18056010000,"ALVEAR",18,"CORRIENTES",56,"GENERAL ALVEAR",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3344,"ISACO  ABITBOL 1212",
70180212340080,"Farmacia IOSE Corrientes",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Santa Fe 1244",
70180422340081,"LEGUIZA RICARDO FABIAN",18042020000,"EMPEDRADO",18,"CORRIENTES",42,"EMPEDRADO",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",0,"B.Mitre 1724",
70180352340082,"GANDUGLIA GLADYS DELFINA",18035030000,"PERUGORRIA",18,"CORRIENTES",35,"CURUZÚ CUATIÁ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3461,"Lavalle 44",
70181682340083,"MOREIRA MABEL ANILDA",18168030000,"GOBERNADOR IGR.VALENTIN VIRASORO",18,"CORRIENTES",168,"SANTO TOMÉ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3342,"Mocito Acuña  897",
70181682340084,"NUEVA FARM S.R.L.",18168030000,"GOBERNADOR IGR.VALENTIN VIRASORO",18,"CORRIENTES",168,"SANTO TOMÉ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",0,"San Martin 1163",
70180212340086,"FARMACIA CORRIENTES S.R.L.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Santa Fe 1204",
70660282373761,"FUENZALIDA DE TORRES ANA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4400,"ALVARADO 1901",
70660562373762,"GUANTAY MARIA ELENA",66056220,"TARTAGAL (TARTAGAL)",66,"SALTA",56,"GRL. JOSÉ DE SAN MARTÍN",220,6,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4568,"BALCARCE 76",
70660492373763,"GONZALEZ VICTOR HUGO",66049040000,"GENERAL GUEMES",66,"SALTA",49,"GENERAL GÜEMES",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4430,"JUJUY 296",
70660282373764,"YANEZ MARGARITA RAMONA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4400,"AVENIDA OÑATIVIA 478",
70660562373765,"MONSERRAT TARRES MARIA",66056220,"TARTAGAL (TARTAGAL)",66,"SALTA",56,"GRL. JOSÉ DE SAN MARTÍN",220,6,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"ALBERDI 383",
70660562373766,"LA MONSERRAT II",66056220,"TARTAGAL (TARTAGAL)",66,"SALTA",56,"GRL. JOSÉ DE SAN MARTÍN",220,6,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4560,"TUCUMAN 0",
70661262373767,"LOPEZ EVELIA",66126020000,"COLONIA SANTA ROSA",66,"SALTA",126,"ORÁN",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4531,"MORENO 549",
70660282373768,"GONZALEZ MESTRE ELSA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4400,"MANZANA 3 CASA 3 1 ET B§ GRAL BELGRANO 3",
70660492373769,"ROTTARIS CARMEN REGINA",66049040000,"GENERAL GUEMES",66,"SALTA",49,"GENERAL GÜEMES",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4430,"SAN MARTIN 69",
70660282373770,"GARCIA MARIA ENRIQUETA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"SNATIAGO DEL ESTERO 118",
70660562373771,"ASTRADA MARISA ADRIANA",66056220,"TARTAGAL (TARTAGAL)",66,"SALTA",56,"GRL. JOSÉ DE SAN MARTÍN",220,6,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"CORNEJO 274",
70660282373772,"SAMAN LILIANA NOEMI",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4400,"AVENIDA  SAN MARTIN 612",
70660282373773,"MIRANDA ANA CLARISA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"AVENIDA ROBERTO ROMERO 3655",
70660282373774,"MEDRANO ALICIA IRMA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"COMPLEJO HABITACIONAL SUR MANZ.C CASA 13",
70660282373775,"PARODI GRACIELA ESTHER",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4400,"CORDOBA 399",
70660282373776,"PADILLA SONIA NOEMI",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"25 DE MAYO 35",
70661262373777,"ARAMAYO TERESITA DEL VALLE",66126070000,"SAN RAMON DE LA NUEVA ORAN",66,"SALTA",126,"ORÁN",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4530,"ESQUIU 720",
70661262373778,"PRIETO NILDA BEATRIZ",66126070000,"SAN RAMON DE LA NUEVA ORAN",66,"SALTA",126,"ORÁN",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"9 DE JULIO 111",
70660492373780,"SEGOVIA CLAUDIA DE LOS ANGELES",66049040000,"GENERAL GUEMES",66,"SALTA",49,"GENERAL GÜEMES",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4430,"SAN MARTIN 49",
70660492373781,"NUEVA FARMACIA Y DROGUERIA GUEMES SRL",66049040000,"GENERAL GUEMES",66,"SALTA",49,"GENERAL GÜEMES",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4430,"ALBERDI 498",
70660282373782,"CORDOBA SILVIA DEL VALLE",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4400,"ADOLFO GUEMES 649",
70660282373783,"MENDIOLAR ALICIA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"SARMIENTO 552",
70660072373784,"9 DE JULIO",66007090000,"JOAQUIN V. GONZALEZ",66,"SALTA",7,"ANTA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4448,"9 DE JULIO 342",
70660282373785,"MONNE NANCY VIVIANA",66028050000,"SALTA",66,"SALTA",28,"CAPITAL",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"9 DE JULIO 365",
70660212373786,"PASTOR",66021010000,"CAFAYATE",66,"SALTA",21,"CAFAYATE",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"RIVADAVIA 37",
70020012318313,"FARMACIA CHARITE",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1425,"PARAGUAY 5002",
70020012318316,"ACOYTE 141",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1405,"ACOYTE 141",
70020012318335,"FARMATHENEA",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1203,"Avenida Rivadavia 3081",
70020012318337,"FARMASUR",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1406,"Avenida Cobo 1894",
70620422370666,"FERNANDEZ S.C.S.",62042400000,"CIPOLLETTI",62,"RÍO NEGRO",42,"GENERAL ROCA",400,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8324,"Villegas 87",
70020012318384,"LATINA",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1204,"Avenida Rivadavia 3913",
70020012318388,"FARMACIA LIZ",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1406,"Varela 1306",
70020012318389,"LLAVALLOL",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1419,"Llavallol 5066",
70180212339896,"MITRE II SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Avenida Maipú 1501",
70180212339897,"Farmacia Salta S.C.S.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Salta 1598",
70180212339898,"FARMACIA 3 DE ABRIL SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"MENDOZA 1598",
70180212339899,"LANIN SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"AV.  PEDRO FERRE 2067",
70180212339900,"BOT. DEL PUEBLO",18021040000,"RIACHUELO",18,"CORRIENTES",21,"CAPITAL",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3416,"AV. EULOGIO CABRAL 322",
70180072339901,"SAN CARLOS",18007010000,"BELLA VISTA",18,"CORRIENTES",7,"BELLA VISTA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3432,"25 DE MAYO 315",
70180772339902,"LA FAMILIA",18077010000,"ITATI",18,"CORRIENTES",77,"ITATÍ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3414,"AV. SAN LUIS DEL PALMAR 1",
70180212339903,"PARANA SCS",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"CNEL. BAIBIENE 1883",
70180842339904,"FARMAVEN",18084020000,"ITUZAINGO",18,"CORRIENTES",84,"ITUZAINGÓ",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3302,"BUENOS AIRES 1937",
70180212339905,"LUZ Y FUERZA",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Uruguay 1300",
70180212340005,"farmacia nueva san juan s.c.s.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"san juan  999",
70180212340006,"DE ABOGADOS S.C.S.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"PARAGUAY 824",
70181402340007,"13 DE JULIO SCS",18140010000,"SAN LUIS DEL PALMAR",18,"CORRIENTES",140,"SAN LUIS DEL PALMAR",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3403,"RIVADAVIA 830",
70181122340008,"MOCORETA",18112040000,"MOCORETA",18,"CORRIENTES",112,"MONTE CASEROS",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3226,"PEDRO PABLO MARTURET 840",
70181402340009,"ACTIVA",18140010000,"SAN LUIS DEL PALMAR",18,"CORRIENTES",140,"SAN LUIS DEL PALMAR",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1,"AV. JUAN ROMERO 846",
70181612340010,"ITATI",18161050000,"SAN ROQUE",18,"CORRIENTES",161,"SAN ROQUE",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3448,"J. DE COSSIO 854",
70181542340011,"RUIDIAZ MARIA ITATI",18154020000,"SAN MIGUEL",18,"CORRIENTES",154,"SAN MIGUEL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3485,"BENSION PISCHIK  1624",
70181192340012,"GERBERA S.C.S.",18119030000,"PASO DE LOS LIBRES",18,"CORRIENTES",119,"PASO DE LOS LIBRES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3230,"CORONEL LOPEZ  655",
70181192340013,"FACOR SRL",18119030000,"PASO DE LOS LIBRES",18,"CORRIENTES",119,"PASO DE LOS LIBRES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3230,"SITJANIN  1137",
70181682340014,"FACOR SRL",18168040000,"SANTO TOME",18,"CORRIENTES",168,"SANTO TOMÉ",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3340,"SAN MARTIN  901",
70180212340015,"FACOR SRL",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"AV. GREGORIO POMAR 840",
70180212340016,"FACOR S.R.L.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"Junin  1198",
70180702340017,"FACOR SRL",18070020000,"GOYA",18,"CORRIENTES",70,"GOYA",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3450,"SAN MARTIN  396",
70180212340018,"FCIA. ECONOMIA S.C.S.",18021020000,"CORRIENTES",18,"CORRIENTES",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3400,"SAN MARTIN  1598",
70181262340019,"FARMACIA LA PLAZA S.C.S.",18126010000,"SALADAS",18,"CORRIENTES",126,"SALADAS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3420,"25 DE MAYO   538",
70181052340020,"FARMA NOA S.R.L",18105030000,"MERCEDES",18,"CORRIENTES",105,"MERCEDES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3470,"España 1010",
70180352340021,"FARMA NOA S.R.L",18035020000,"CURUZU CUATIA",18,"CORRIENTES",35,"CURUZÚ CUATIÁ",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3460,"BERON DE ASTRADA  966",
